NAICS,NAICS_TITLE,OCC_CODE,OCC_TITLE,TOT_EMP,A_MEAN,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90
332100,Forging and Stamping,15-1141,Database Administrators,30,"62,670","37,070","45,190","57,390","73,760","96,440"
332200,Cutlery and Handtool Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,230,"82,950","40,850","52,240","72,170","107,310","144,510"
332300,Architectural and Structural Metals Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",120,"59,070","39,640","44,580","53,820","69,250","95,820"
332300,Architectural and Structural Metals Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,260,"60,370","35,070","42,630","54,600","74,050","96,180"
332300,Architectural and Structural Metals Manufacturing,13-2041,Credit Analysts,60,"53,540","33,730","42,520","50,510","64,040","77,390"
332300,Architectural and Structural Metals Manufacturing,15-1121,Computer Systems Analysts,120,"75,810","47,320","61,220","73,910","92,210","107,950"
332300,Architectural and Structural Metals Manufacturing,15-1141,Database Administrators,200,"64,890","38,700","46,270","58,010","79,320","106,220"
332400,"Boiler, Tank, and Shipping Container Manufacturing",13-1141,"Compensation, Benefits, and Job Analysis Specialists",50,"56,910","32,890","39,570","53,320","72,240","89,760"
332400,"Boiler, Tank, and Shipping Container Manufacturing",13-1161,Market Research Analysts and Marketing Specialists,70,"68,830","34,650","44,080","64,690","79,360","118,610"
332400,"Boiler, Tank, and Shipping Container Manufacturing",15-1141,Database Administrators,50,"75,670","43,050","55,540","70,510","95,320","123,000"
332500,Hardware Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,90,"70,340","39,710","49,060","57,700","73,590","135,520"
332500,Hardware Manufacturing,13-2051,Financial Analysts,70,"77,260","51,940","62,590","76,860","93,060","105,580"
332500,Hardware Manufacturing,15-1141,Database Administrators,80,"91,690","55,190","68,980","89,670","115,550","136,680"
332600,Spring and Wire Product Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,100,"64,140","34,750","42,820","57,630","83,600","103,000"
332600,Spring and Wire Product Manufacturing,15-1141,Database Administrators,50,"79,040","40,990","50,180","77,180","97,710","129,610"
332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",13-1141,"Compensation, Benefits, and Job Analysis Specialists",60,"61,070","40,630","47,600","58,320","74,570","90,650"
332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",13-1161,Market Research Analysts and Marketing Specialists,170,"65,760","37,600","47,930","60,580","75,950","100,200"
332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",15-1121,Computer Systems Analysts,70,"64,830","35,340","43,920","60,430","86,130","100,250"
332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",15-1141,Database Administrators,120,"61,850","35,700","42,890","54,190","72,570","99,100"
332800,"Coating, Engraving, Heat Treating, and Allied Activities",13-1161,Market Research Analysts and Marketing Specialists,30,"62,160","39,140","46,350","58,040","78,410","95,230"
332800,"Coating, Engraving, Heat Treating, and Allied Activities",15-1121,Computer Systems Analysts,30,"76,840","37,670","50,540","62,160","94,810","116,340"
332800,"Coating, Engraving, Heat Treating, and Allied Activities",15-1141,Database Administrators,30,"66,480","37,600","45,130","58,400","82,470","125,630"
332900,Other Fabricated Metal Product Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",120,"59,670","35,020","43,340","56,200","72,670","92,310"
332900,Other Fabricated Metal Product Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,640,"62,220","33,490","44,190","58,220","74,290","96,850"
332900,Other Fabricated Metal Product Manufacturing,13-2031,Budget Analysts,30,"65,540","43,590","52,870","65,360","78,560","91,450"
332900,Other Fabricated Metal Product Manufacturing,13-2041,Credit Analysts,80,"58,860","39,740","49,600","57,800","68,090","75,990"
332900,Other Fabricated Metal Product Manufacturing,13-2051,Financial Analysts,250,"79,260","50,860","59,930","73,050","90,870","111,910"
332900,Other Fabricated Metal Product Manufacturing,15-1121,Computer Systems Analysts,480,"82,910","51,260","64,550","80,000","101,490","119,990"
332900,Other Fabricated Metal Product Manufacturing,15-1122,Information Security Analysts,140,"92,120","53,000","72,680","93,590","114,240","132,490"
332900,Other Fabricated Metal Product Manufacturing,15-1141,Database Administrators,130,"68,620","43,630","53,830","67,010","82,460","96,220"
332900,Other Fabricated Metal Product Manufacturing,15-2031,Operations Research Analysts,90,"71,140","51,010","61,900","69,130","76,280","101,420"
333100,"Agriculture, Construction, and Mining Machinery Manufacturing",13-1141,"Compensation, Benefits, and Job Analysis Specialists",130,"68,250","40,830","50,340","65,180","82,770","97,660"
333100,"Agriculture, Construction, and Mining Machinery Manufacturing",13-1161,Market Research Analysts and Marketing Specialists,940,"80,190","39,890","52,290","77,110","104,820","129,550"
333100,"Agriculture, Construction, and Mining Machinery Manufacturing",13-2041,Credit Analysts,50,"65,220","41,430","46,880","58,560","74,260","89,700"
333100,"Agriculture, Construction, and Mining Machinery Manufacturing",13-2051,Financial Analysts,150,"89,180","56,690","66,510","77,940","100,950","151,600"
333100,"Agriculture, Construction, and Mining Machinery Manufacturing",15-1121,Computer Systems Analysts,"1,280","96,650","64,120","79,750","95,650","115,710","136,410"
333100,"Agriculture, Construction, and Mining Machinery Manufacturing",15-1141,Database Administrators,70,"67,850","39,610","48,000","65,580","84,640","97,080"
333200,Industrial Machinery Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",70,"78,130","46,390","56,460","70,420","97,610","130,720"
333200,Industrial Machinery Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,500,"75,760","35,870","47,590","70,100","95,620","124,240"
333200,Industrial Machinery Manufacturing,13-2051,Financial Analysts,160,"85,180","48,120","62,130","80,110","98,100","126,620"
333200,Industrial Machinery Manufacturing,15-1121,Computer Systems Analysts,220,"90,810","51,610","64,470","86,240","110,760","141,780"
333200,Industrial Machinery Manufacturing,15-1141,Database Administrators,30,"85,800","46,120","64,360","82,250","110,780","126,020"
333300,Commercial and Service Industry Machinery Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",50,"68,240","42,460","49,420","65,330","77,290","107,480"
333300,Commercial and Service Industry Machinery Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,590,"77,190","38,070","51,180","73,010","97,070","127,620"
333300,Commercial and Service Industry Machinery Manufacturing,13-2031,Budget Analysts,**,"74,800","55,070","63,750","75,190","87,910","95,730"
333300,Commercial and Service Industry Machinery Manufacturing,13-2041,Credit Analysts,40,"57,680","42,400","49,230","55,940","62,100","81,900"
333300,Commercial and Service Industry Machinery Manufacturing,13-2051,Financial Analysts,260,"85,790","54,810","65,390","81,290","101,690","121,850"
333300,Commercial and Service Industry Machinery Manufacturing,15-1121,Computer Systems Analysts,390,"88,030","55,190","68,100","86,260","106,710","126,780"
333300,Commercial and Service Industry Machinery Manufacturing,15-1141,Database Administrators,50,"96,870","53,360","74,100","102,880","118,250","136,700"
333300,Commercial and Service Industry Machinery Manufacturing,15-2031,Operations Research Analysts,**,"107,230","54,740","80,010","105,930","138,450","169,630"
333400,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",13-1141,"Compensation, Benefits, and Job Analysis Specialists",60,"63,710","40,700","49,520","58,520","77,580","97,950"
333400,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",13-1161,Market Research Analysts and Marketing Specialists,430,"64,270","34,450","44,970","59,760","78,180","100,360"
333400,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",13-2041,Credit Analysts,50,"61,610","41,780","51,740","60,390","72,060","80,180"
333400,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",13-2051,Financial Analysts,130,"75,290","41,250","58,240","74,330","89,790","108,130"
333400,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",15-1121,Computer Systems Analysts,110,"85,510","52,910","65,950","83,250","105,840","121,130"
333400,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",15-1141,Database Administrators,40,"77,050","44,700","60,130","80,280","94,430","107,640"
333400,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",15-2031,Operations Research Analysts,**,"82,310","36,150","52,300","76,020","113,680","137,100"
333500,Metalworking Machinery Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",120,"73,750","49,620","55,260","67,370","91,040","113,960"
333500,Metalworking Machinery Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,420,"86,260","39,490","57,110","87,900","114,850","136,770"
333500,Metalworking Machinery Manufacturing,13-2051,Financial Analysts,**,"97,050","59,300","79,170","98,880","117,370","136,920"
333500,Metalworking Machinery Manufacturing,15-1121,Computer Systems Analysts,**,"101,320","70,260","85,530","102,460","118,600","138,790"
333500,Metalworking Machinery Manufacturing,15-1141,Database Administrators,90,"94,750","55,830","81,310","99,650","113,470","121,820"
333500,Metalworking Machinery Manufacturing,15-2031,Operations Research Analysts,**,"92,770","77,380","82,670","91,740","104,830","115,890"
333600,"Engine, Turbine, and Power Transmission Equipment Manufacturing",13-1141,"Compensation, Benefits, and Job Analysis Specialists",80,"64,110","42,370","53,390","64,280","74,420","86,110"
333600,"Engine, Turbine, and Power Transmission Equipment Manufacturing",13-1161,Market Research Analysts and Marketing Specialists,490,"61,840","33,650","39,300","58,010","80,270","94,850"
333600,"Engine, Turbine, and Power Transmission Equipment Manufacturing",13-2041,Credit Analysts,70,"57,600","36,340","42,840","54,650","69,510","83,200"
333600,"Engine, Turbine, and Power Transmission Equipment Manufacturing",13-2051,Financial Analysts,260,"75,440","51,180","58,520","70,680","87,190","108,650"
333600,"Engine, Turbine, and Power Transmission Equipment Manufacturing",15-1121,Computer Systems Analysts,390,"86,270","57,080","68,050","83,760","104,380","121,360"
333600,"Engine, Turbine, and Power Transmission Equipment Manufacturing",15-1141,Database Administrators,50,"64,290","33,710","37,680","59,950","84,130","108,600"
333600,"Engine, Turbine, and Power Transmission Equipment Manufacturing",15-2031,Operations Research Analysts,60,"85,300","54,950","63,440","81,140","99,430","135,050"
333900,Other General Purpose Machinery Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",110,"61,010","42,440","49,270","59,420","72,490","85,960"
333900,Other General Purpose Machinery Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,"1,240","63,310","36,450","44,350","57,460","76,670","98,060"
333900,Other General Purpose Machinery Manufacturing,13-2031,Budget Analysts,40,"70,460","51,660","56,710","66,600","82,890","94,540"
333900,Other General Purpose Machinery Manufacturing,13-2041,Credit Analysts,50,"57,060","42,230","47,460","55,350","62,410","78,860"
333900,Other General Purpose Machinery Manufacturing,13-2051,Financial Analysts,150,"71,770","49,580","56,280","69,260","85,630","99,800"
333900,Other General Purpose Machinery Manufacturing,15-1121,Computer Systems Analysts,310,"85,750","53,150","65,420","82,310","104,500","120,430"
333900,Other General Purpose Machinery Manufacturing,15-2031,Operations Research Analysts,110,"87,560","50,100","67,920","87,060","108,040","119,030"
334100,Computer and Peripheral Equipment Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",100,"68,810","44,190","52,700","65,170","79,140","100,630"
334100,Computer and Peripheral Equipment Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,"2,970","98,810","46,340","64,800","91,710","131,740","161,820"
334100,Computer and Peripheral Equipment Manufacturing,13-2031,Budget Analysts,50,"71,400","42,910","48,660","65,690","92,140","113,680"
334100,Computer and Peripheral Equipment Manufacturing,13-2041,Credit Analysts,**,"71,790","51,570","58,750","69,560","78,980","95,120"
334100,Computer and Peripheral Equipment Manufacturing,13-2051,Financial Analysts,"1,310","86,470","51,680","63,500","79,250","99,620","126,910"
334100,Computer and Peripheral Equipment Manufacturing,15-1121,Computer Systems Analysts,"3,790","102,580","57,120","74,980","98,500","122,930","150,790"
334100,Computer and Peripheral Equipment Manufacturing,15-1122,Information Security Analysts,170,"89,530","55,040","65,150","84,730","110,290","135,350"
334100,Computer and Peripheral Equipment Manufacturing,15-1141,Database Administrators,390,"78,750","44,210","58,290","80,090","95,360","115,430"
334100,Computer and Peripheral Equipment Manufacturing,15-2031,Operations Research Analysts,**,"100,200","54,160","71,520","97,450","125,120","154,070"
